135,120
135,119
135,118
135,117
134,121
134,120
134,119
134,118
134,117
134,116
134,115
134,114
133,121
133,120
133,119
133,118
133,117
133,116
133,115
133,114
133,113
133,112
133,111
132,120
132,119
132,118
132,117
132,116
132,115
132,114
132,113
132,112
132,111
132,110
131,119
131,118
131,117
131,116
131,115
131,114
131,113
131,112
131,111
131,110
131,109
131,108
130,114
130,113
130,112
130,111
130,110
130,109
130,108
130,107
129,111
129,110
129,109
129,108
129,107
129,106
128,109
128,108
128,107
128,106
128,105
127,108
127,107
127,106
127,105
126,107
126,106
126,105
126,104
125,107
125,106
125,105
125,104
125,103
124,106
124,105
124,104
124,103
123,105
123,104
123,103
123,102
122,105
122,104
122,103
122,102
121,104
121,103
121,102
120,104
120,103
120,102
119,104
119,103
119,102
119,22
119,21
119,20
119,19
119,18
119,17
118,104
118,103
118,102
118,24
118,23
118,22
118,21
118,20
118,19
118,18
118,17
118,16
117,104
117,103
117,102
117,26
117,25
117,24
117,23
117,22
117,21
117,20
117,19
117,18
117,17
117,16
116,104
116,103
116,102
116,27
116,26
116,25
116,24
116,23
116,22
116,21
116,20
116,19
116,18
116,17
115,104
115,103
115,102
115,28
115,27
115,26
115,25
115,24
115,23
115,22
114,104
114,103
114,102
114,30
114,29
114,28
114,27
114,26
114,25
113,104
113,103
113,102
113,31
113,30
113,29
113,28
113,27
113,26
112,104
112,103
112,102
112,31
112,30
112,29
112,28
111,105
111,104
111,103
111,102
111,32
111,31
111,30
111,29
110,105
110,104
110,103
110,102
110,33
110,32
110,31
110,30
109,105
109,104
109,103
109,102
109,33
109,32
109,31
109,30
108,105
108,104
108,103
108,34
108,33
108,32
108,31
107,105
107,104
107,103
107,34
107,33
107,32
106,105
106,104
106,103
106,35
106,34
106,33
106,32
105,105
105,104
105,103
105,35
105,34
105,33
105,32
104,105
104,104
104,103
104,36
104,35
104,34
104,33
103,105
103,104
103,103
103,36
103,35
103,34
103,33
102,105
102,104
102,103
102,36
102,35
102,34
101,105
101,104
101,103
101,37
101,36
101,35
101,34
100,105
100,104
100,103
100,37
100,36
100,35
100,34
99,105
99,104
99,103
99,37
99,36
99,35
98,105
98,104
98,103
98,38
98,37
98,36
98,35
97,105
97,104
97,103
97,38
97,37
97,36
97,35
96,105
96,104
96,103
96,39
96,38
96,37
96,36
95,105
95,104
95,103
95,39
95,38
95,37
95,36
94,105
94,104
94,103
94,39
94,38
94,37
94,36
93,105
93,104
93,103
93,102
93,40
93,39
93,38
93,37
92,105
92,104
92,103
92,102
92,39
92,38
92,37
91,105
91,104
91,103
91,102
91,40
91,39
91,38
91,37
90,105
90,104
90,103
90,102
90,40
90,39
90,38
90,37
89,105
89,104
89,103
89,102
89,40
89,39
89,38
89,37
88,105
88,104
88,103
88,102
88,40
88,39
88,38
88,37
87,105
87,104
87,103
87,102
87,40
87,39
87,38
86,104
86,103
86,102
86,40
86,39
86,38
85,104
85,103
85,102
85,40
85,39
85,38
84,104
84,103
84,102
84,40
84,39
84,38
83,103
83,40
83,39
83,38
82,66
82,65
82,40
82,39
82,38
81,67
81,66
81,65
81,64
81,40
81,39
81,38
80,68
80,67
80,66
80,65
80,64
80,40
80,39
80,38
79,71
79,70
79,67
79,66
79,65
79,64
79,63
79,40
79,39
79,38
78,72
78,71
78,70
78,69
78,67
78,66
78,65
78,64
78,40
78,39
78,38
77,73
77,72
77,71
77,70
77,66
77,65
77,64
77,63
77,40
77,39
77,38
76,77
76,72
76,66
76,65
76,64
76,63
76,40
76,39
76,38
76,37
75,80
75,79
75,78
75,77
75,76
75,66
75,65
75,64
75,63
75,40
75,39
75,38
75,37
74,81
74,80
74,79
74,78
74,77
74,76
74,75
74,74
74,73
74,72
74,71
74,70
74,69
74,68
74,67
74,66
74,65
74,64
74,63
74,40
74,39
74,38
74,37
73,82
73,81
73,80
73,79
73,78
73,77
73,76
73,75
73,74
73,73
73,72
73,71
73,70
73,69
73,68
73,67
73,66
73,65
73,64
73,63
73,40
73,39
73,38
73,37
72,82
72,81
72,80
72,79
72,78
72,77
72,76
72,75
72,74
72,73
72,72
72,71
72,70
72,69
72,68
