177,188
177,187
176,189
176,188
176,187
175,190
175,189
175,188
175,187
175,186
174,190
174,189
174,187
174,186
173,191
173,190
173,187
173,186
172,192
172,191
172,190
172,187
172,186
171,193
171,192
171,191
171,187
171,186
170,193
170,192
170,187
170,186
169,194
169,193
169,192
169,187
169,186
168,194
168,193
168,190
168,189
168,187
168,186
168,185
167,195
167,194
167,193
167,191
167,190
167,189
167,186
167,185
167,184
166,195
166,194
166,191
166,190
166,189
166,188
166,185
166,184
165,196
165,195
165,194
165,192
165,191
165,190
165,189
165,188
165,185
165,184
164,196
164,195
164,192
164,191
164,189
164,188
164,185
164,184
163,196
163,195
163,193
163,192
163,189
163,188
163,185
163,184
162,197
162,196
162,193
162,192
162,189
162,188
162,185
162,184
161,197
161,196
161,194
161,193
161,192
161,189
161,188
161,185
161,184
160,198
160,197
160,194
160,193
160,189
160,188
160,185
160,184
159,198
159,197
159,194
159,193
159,189
159,188
159,185
159,184
158,198
158,197
158,195
158,194
158,193
158,192
158,191
158,189
158,188
158,185
158,184
157,199
157,198
157,195
157,194
157,192
157,191
157,188
157,185
157,184
156,199
156,198
156,195
156,194
156,193
156,192
156,191
156,188
156,187
156,185
156,184
155,199
155,198
155,196
155,195
155,194
155,193
155,192
155,191
155,188
155,187
155,185
155,184
154,200
154,199
154,196
154,195
154,193
154,192
154,191
154,188
154,187
154,185
154,184
153,200
153,199
153,196
153,195
153,194
153,193
153,192
153,191
153,188
153,187
153,185
153,184
152,201
152,200
152,196
152,195
152,194
152,193
152,192
152,191
152,188
152,187
152,185
152,184
151,201
151,200
151,197
151,196
151,194
151,193
151,192
151,191
151,188
151,187
151,184
150,201
150,200
150,197
150,196
150,195
150,194
150,193
150,192
150,191
150,188
150,187
150,184
150,183
149,202
149,201
149,200
149,198
149,197
149,196
149,195
149,194
149,192
149,191
149,188
149,187
149,184
149,183
148,202
148,201
148,198
148,197
148,195
148,194
148,192
148,191
148,189
148,188
148,184
148,183
147,202
147,201
147,198
147,197
147,196
147,195
147,192
147,191
147,189
147,188
147,184
147,183
146,202
146,201
146,199
146,198
146,197
146,196
146,195
146,192
146,191
146,189
146,188
146,184
146,183
145,202
145,201
145,199
145,198
145,197
145,196
145,195
145,192
145,191
145,189
145,188
145,184
145,183
144,203
144,202
144,199
144,198
144,197
144,196
144,192
144,191
144,189
144,188
144,184
144,183
143,203
143,202
143,200
143,199
143,198
143,197
143,196
143,194
143,193
143,192
143,191
143,189
143,188
143,184
143,183
142,203
142,202
142,200
142,199
142,198
142,197
142,196
142,194
142,193
142,192
142,191
142,189
142,188
142,184
142,183
141,203
141,202
141,200
141,199
141,198
141,197
141,194
141,193
141,192
141,191
141,189
141,188
141,185
141,184
141,183
140,203
140,202
140,201
140,200
140,198
140,197
140,194
140,193
140,192
140,191
140,189
140,188
140,185
140,184
139,203
139,202
139,201
139,200
139,198
139,197
139,194
139,193
139,192
139,189
139,188
139,185
139,184
138,203
138,202
138,201
138,200
138,198
138,197
138,194
138,193
138,192
138,189
138,188
138,186
138,185
137,204
137,203
137,202
137,201
137,200
137,198
137,197
137,194
137,193
137,192
137,190
137,189
137,188
137,186
137,185
136,204
136,203
136,201
136,200
136,198
136,197
136,196
136,194
136,193
136,190
136,189
136,187
136,186
136,185
135,204
135,203
135,201
135,200
135,197
135,196
135,194
135,190
135,189
135,187
135,186
134,204
134,203
134,201
134,200
134,197
134,196
134,190
134,189
134,187
134,186
133,204
133,203
133,201
133,200
133,197
133,196
133,191
133,190
133,188
133,187
133,186
132,204
132,203
132,201
132,200
132,197
132,196
132,195
132,192
132,191
132,190
132,188
132,187
131,204
131,203
131,201
131,200
131,196
131,195
131,194
131,193
131,192
131,191
131,188
131,187
130,204
130,203
130,201
130,200
130,195
130,194
130,193
130,192
130,189
130,188
129,204
129,203
129,200
129,199
129,194
129,193
129,189
129,188
128,204
128,203
128,200
128,199
128,190
128,189
128,188
127,204
127,203
127,202
127,200
127,199
127,190
127,189
126,203
126,202
126,200
126,199
126,198
126,190
126,189
125,203
125,202
125,199
125,198
125,197
125,191
125,190
124,203
124,202
124,198
124,197
124,192
124,191
124,190
123,202
123,201
123,197
123,196
123,195
123,194
123,193
123,192
123,191
122,202
122,201
122,196
122,195
122,194
122,193
122,192
121,202
121,201
120,202
120,201
120,200
119,201
119,200
118,201
118,200
118,199
117,200
117,199
117,198
116,199
116,198
115,199
115,198
