299,52
299,51
299,2
299,1
298,52
298,51
298,2
298,1
297,52
297,51
297,2
297,1
296,52
296,51
296,2
296,1
295,52
295,51
295,2
295,1
294,53
294,52
294,2
294,1
293,53
293,52
293,2
293,1
292,54
292,53
292,52
292,2
292,1
291,54
291,53
291,2
291,1
290,54
290,53
290,2
290,1
289,54
289,53
289,2
289,1
288,55
288,54
288,2
288,1
287,55
287,54
287,2
287,1
286,55
286,54
286,2
286,1
285,56
285,55
285,2
285,1
284,56
284,55
284,2
284,1
283,56
283,55
283,2
283,1
282,57
282,56
282,2
282,1
281,57
281,56
281,2
281,1
280,57
280,56
280,2
280,1
279,58
279,57
279,56
279,2
279,1
278,58
278,57
278,3
278,2
278,1
277,58
277,57
277,3
277,2
277,1
276,58
276,57
276,3
276,2
275,58
275,57
275,3
275,2
274,59
274,58
274,3
274,2
273,59
273,58
273,3
273,2
272,59
272,58
272,3
272,2
271,59
271,58
271,3
271,2
270,60
270,59
270,3
270,2
269,59
269,58
269,3
269,2
268,59
268,58
268,3
268,2
267,59
267,58
267,4
267,3
266,59
266,58
266,57
266,4
266,3
265,58
265,57
265,4
265,3
264,58
264,57
264,4
264,3
263,58
263,57
263,56
263,4
263,3
262,57
262,56
262,4
262,3
261,57
261,56
261,5
261,4
261,3
260,57
260,56
260,55
260,5
260,4
259,56
259,55
259,54
259,5
259,4
258,55
258,54
258,5
258,4
257,54
257,53
257,5
257,4
256,54
256,53
256,52
256,5
256,4
255,53
255,52
255,51
255,5
255,4
254,52
254,51
254,50
254,6
254,5
254,4
253,51
253,50
253,49
253,6
253,5
252,50
252,49
252,6
252,5
251,49
251,48
251,6
251,5
250,48
250,47
250,6
250,5
249,48
249,47
249,46
249,6
249,5
248,47
248,46
248,45
248,6
248,5
247,46
247,45
247,7
247,6
247,5
246,47
246,46
246,8
246,7
246,6
245,47
245,46
245,8
245,7
244,48
244,47
244,9
244,8
243,48
243,47
243,10
243,9
243,8
242,49
242,48
242,10
242,9
241,49
241,48
241,11
241,10
241,9
240,50
240,49
240,48
240,11
240,10
239,50
239,49
239,12
239,11
238,50
238,49
238,13
238,12
238,11
237,51
237,50
237,14
237,13
237,12
236,51
236,50
236,14
236,13
235,52
235,51
235,15
235,14
235,13
234,52
234,51
234,15
234,14
233,53
233,52
233,16
233,15
