181,180
181,179
181,178
181,177
181,176
181,168
181,167
181,166
181,165
181,164
181,163
181,162
181,161
181,160
181,159
180,180
180,179
180,178
180,177
180,176
180,175
180,174
180,173
180,172
180,171
180,170
180,169
180,168
180,167
180,166
180,165
180,164
180,163
180,162
180,161
180,160
180,159
180,158
180,157
179,178
179,177
179,176
179,175
179,174
179,173
179,172
179,171
179,170
179,169
179,158
179,157
178,177
178,176
178,175
178,174
178,157
178,156
178,155
177,176
177,175
177,174
177,173
177,156
177,155
177,154
176,174
176,173
176,172
176,155
176,154
176,153
175,173
175,172
175,171
175,154
175,153
174,172
174,171
174,170
174,169
174,156
174,155
174,154
174,153
173,171
173,170
173,169
173,168
173,158
173,157
173,156
173,155
173,154
172,169
172,168
172,167
172,159
172,158
172,157
172,156
171,168
171,167
171,166
171,165
171,164
171,163
171,162
171,161
171,160
171,159
171,158
170,166
170,165
170,164
170,163
170,162
170,161
170,160
169,165
169,164
