263,3
262,4
262,3
261,4
261,3
142,137
142,136
141,138
141,137
141,136
140,138
140,137
140,136
139,138
139,137
138,138
138,137
137,139
137,138
137,137
136,139
136,138
136,137
135,140
135,139
135,138
135,137
134,140
134,139
134,138
134,137
133,140
133,139
133,138
133,137
132,141
132,140
132,139
132,138
131,141
131,140
131,139
131,138
130,141
130,140
130,139
130,138
129,142
129,141
129,139
129,138
128,142
128,141
128,139
128,138
127,142
127,141
127,139
127,138
126,143
126,142
126,140
126,139
125,143
125,142
125,140
125,139
124,147
124,146
124,143
124,142
124,140
124,139
123,147
123,146
123,145
123,144
123,143
123,140
123,139
122,148
122,147
122,146
122,145
122,144
122,143
122,140
122,139
121,149
121,148
121,147
121,145
121,144
121,143
121,141
121,140
120,149
120,148
120,145
120,144
120,141
120,140
119,149
119,148
119,141
119,140
118,150
118,149
118,141
118,140
117,150
117,149
117,141
117,140
116,151
116,150
116,149
116,141
116,140
115,151
115,150
115,147
115,146
115,142
115,141
114,152
114,151
114,150
114,148
114,147
114,146
114,145
114,144
114,143
114,142
114,141
113,152
113,151
113,148
113,147
113,145
113,144
113,143
113,142
113,141
112,153
112,152
112,151
112,149
112,148
112,143
112,142
112,141
111,153
111,152
111,149
111,148
110,160
110,159
110,158
110,157
110,154
110,153
110,152
110,150
110,149
110,148
109,161
109,160
109,159
109,158
109,157
109,154
109,153
109,150
109,149
108,161
108,160
108,158
108,157
108,156
108,154
108,153
108,150
108,149
107,162
107,161
107,157
107,156
107,155
107,154
107,153
107,151
107,150
106,172
106,163
106,162
106,161
106,156
106,155
106,154
106,151
106,150
105,175
105,174
105,173
105,172
105,171
105,164
105,163
105,162
105,155
105,152
105,151
105,150
104,178
104,177
104,176
104,175
104,174
104,173
104,172
104,171
104,165
104,164
104,152
104,151
103,181
103,180
103,179
103,178
103,177
103,176
103,172
103,171
103,166
103,165
103,164
103,153
103,152
103,151
102,185
102,184
102,183
102,182
102,181
102,180
102,179
102,172
102,171
102,167
102,166
102,165
102,153
102,152
101,186
101,185
101,184
101,183
101,182
101,172
101,171
101,168
101,167
101,166
101,153
101,152
100,187
100,186
100,185
100,172
100,171
100,169
100,168
100,167
100,154
100,153
99,187
99,186
99,172
99,171
99,170
99,169
99,168
99,159
99,158
99,154
99,153
98,187
98,186
98,172
98,171
98,170
98,169
98,160
98,159
98,158
98,157
98,155
98,154
98,153
97,187
97,186
97,172
97,171
97,170
97,161
97,160
97,159
97,158
97,157
97,156
97,155
97,154
96,188
96,187
96,172
96,171
96,162
96,161
96,160
96,157
96,156
96,155
96,154
95,188
95,187
95,163
95,162
95,161
95,156
95,155
94,188
94,187
94,164
94,163
94,162
93,188
93,187
93,179
93,178
93,177
93,176
93,165
93,164
93,163
92,189
92,188
92,182
92,181
92,180
92,179
92,178
92,177
92,176
92,175
92,166
92,165
92,164
91,189
91,188
91,185
91,184
91,183
91,182
91,181
91,180
91,179
91,176
91,175
91,167
91,166
91,165
90,189
90,188
90,187
90,186
90,185
90,184
90,183
90,182
90,176
90,175
90,168
90,167
90,166
89,189
89,188
89,187
89,186
89,176
89,175
89,169
89,168
89,167
88,175
88,174
88,170
88,169
88,168
87,175
87,174
87,171
87,170
87,169
86,175
86,174
86,172
86,171
86,170
85,175
85,174
85,173
85,172
85,171
84,175
84,174
84,173
84,172
83,175
83,174
83,173
82,174
